UserID,HasUserChurned,TotalCharges,MonthlyCharges,ContractType,PaymentMethod,Gender,AgeOver30,IsMarried,HasChildren,MonthsTenure,HasPhoneLine,HasMultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
gguaz2904,No,6052.25,84.05,Two year,Bank transfer (automatic),Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No
ggucq2956,Yes,1772.25,78.85,Month-to-month,Electronic check,Male,1,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
gguii4654,No,711.95,40.2,One year,Mailed check,Female,0,No,No,18,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
ggukr5404,No,262.3,51.35,Month-to-month,Electronic check,Male,0,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No
gguxs2974,No,3301.05,91.95,Month-to-month,Credit card (automatic),Female,1,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
ggvpb7317,Yes,7690.9,108.6,Two year,Credit card (automatic),Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
ggzzi3427,No,1620.8,89.1,Month-to-month,Electronic check,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
ghadl4717,No,4024.2,79.6,Two year,Mailed check,Female,0,No,No,50,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes
ghaye9163,No,736.8,48.85,Month-to-month,Electronic check,Female,0,No,No,15,Yes,No,DSL,No,Yes,No,No,No,No
ghbpi7384,Yes,99.75,35.15,Month-to-month,Electronic check,Male,0,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,Yes
ghcvb7564,No,5730.7,79.05,Two year,Bank transfer (automatic),Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
gheae3546,No,165.35,19.45,Two year,Mailed check,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gheec9412,Yes,4131.95,104.8,Month-to-month,Bank transfer (automatic),Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
ghjaw5970,No,862.4,19.95,Two year,Credit card (automatic),Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
ghjfu8752,No,6585.2,92,One year,Electronic check,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
ghnwn2203,No,1928.7,79.65,Month-to-month,Mailed check,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
ghppi8562,No,19.8,19.8,Month-to-month,Credit card (automatic),Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
ghrqr0106,No,1212.1,71.4,Month-to-month,Bank transfer (automatic),Male,0,No,No,16,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes
ghvri9812,No,3532.25,83.85,Month-to-month,Bank transfer (automatic),Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
ghxop8082,No,659.35,44,Month-to-month,Mailed check,Male,0,No,Yes,13,Yes,No,DSL,No,No,No,No,No,No
ghzep1221,No,3846.75,65.1,Two year,Mailed check,Female,0,No,No,62,Yes,No,DSL,Yes,No,No,Yes,No,Yes
ghzos1353,No,1374.35,59.75,One year,Bank transfer (automatic),Male,0,Yes,No,22,Yes,No,DSL,Yes,No,No,No,Yes,No
gibvh5529,No,1046.2,20.15,Two year,Mailed check,Female,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gicbm3580,No,1445.2,24.2,Two year,Mailed check,Female,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gidit6313,Yes,2854.55,54.45,Month-to-month,Electronic check,Male,1,No,No,53,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
giggq6352,No,5903.15,88.8,One year,Bank transfer (automatic),Male,0,No,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
ginmm2514,Yes,79.5,79.5,Month-to-month,Electronic check,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No
giout8624,Yes,2934.3,59.75,Month-to-month,Credit card (automatic),Female,0,No,No,49,Yes,Yes,DSL,Yes,Yes,No,No,No,No
giqjt0308,No,7382.85,105.75,One year,Bank transfer (automatic),Male,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
giqkq1471,No,49.95,49.95,Month-to-month,Electronic check,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No
giqmr1447,Yes,69.15,69.15,Month-to-month,Electronic check,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No
girsh7138,No,3418.2,69.5,Two year,Bank transfer (automatic),Male,0,No,No,50,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes
girwb6457,Yes,69.35,69.35,Month-to-month,Electronic check,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No
gitpx6283,No,5522.7,76.9,Two year,Credit card (automatic),Male,0,No,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No
gjcdn8485,Yes,318.5,69.05,Month-to-month,Mailed check,Female,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No
gjjiq8931,Yes,803.3,83.3,Month-to-month,Electronic check,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
gjlrn8167,No,82.15,30.4,Month-to-month,Electronic check,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No
gjpso6179,Yes,4600.7,108.15,Month-to-month,Credit card (automatic),Female,1,No,No,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
gjrdg2731,No,3608,109.55,One year,Bank transfer (automatic),Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
gjzfi7924,No,1813.1,69.3,Month-to-month,Electronic check,Female,1,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,No,No
gkbtk2661,No,4543.95,76.95,Two year,Bank transfer (automatic),Male,0,Yes,Yes,60,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes
gkcwq2080,No,151.75,74.95,Month-to-month,Electronic check,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No
gkdzz1345,No,128.6,19.55,Month-to-month,Mailed check,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gknge0744,No,5327.25,86.8,Month-to-month,Bank transfer (automatic),Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No
gknmi1766,No,2516.2,84.9,Month-to-month,Electronic check,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
gkowz2074,Yes,185.55,89.55,Month-to-month,Bank transfer (automatic),Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
gktct3642,No,6993.65,115.1,One year,Mailed check,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
gkvzy7049,No,1387.35,79.85,One year,Credit card (automatic),Female,0,No,No,17,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes
gkweb3096,No,1691.9,94.75,Month-to-month,Electronic check,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
gkxas9846,Yes,809.75,90.8,Month-to-month,Bank transfer (automatic),Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
gkxmw7825,Yes,45.8,45.8,Month-to-month,Electronic check,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No
gkypy1754,No,1938.9,89.75,Month-to-month,Bank transfer (automatic),Male,1,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
glbuc5597,Yes,85.45,85.45,Month-to-month,Electronic check,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
gldmh8873,No,401.3,73.85,Month-to-month,Mailed check,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No
glhmd1212,No,244.85,86.05,Month-to-month,Mailed check,Male,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes
gljix6082,No,331.35,19.25,Month-to-month,Mailed check,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
glpqb2108,No,1405.3,55.55,Month-to-month,Credit card (automatic),Male,0,Yes,No,25,Yes,Yes,DSL,No,No,Yes,No,No,No
gltjm3694,No,92.05,19.65,Month-to-month,Credit card (automatic),Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
glvot5445,No,1049.05,49.8,Month-to-month,Electronic check,Female,0,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No
glxtc7198,Yes,143.65,79,Month-to-month,Electronic check,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No
glyvg5049,Yes,20.6,20.6,Month-to-month,Mailed check,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
glzou4484,Yes,5624.85,105.05,Month-to-month,Electronic check,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
gmeao0266,No,8058.55,114.3,Two year,Credit card (automatic),Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
gmewb1608,No,4200.25,93.9,Month-to-month,Bank transfer (automatic),Male,1,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
gmgdh3647,Yes,1914.9,94.7,Month-to-month,Credit card (automatic),Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
gmhuv7516,No,5163.3,105.05,Two year,Credit card (automatic),Male,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
gmjot4910,Yes,94.6,94.6,Month-to-month,Electronic check,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
gmkpr6968,No,4509.5,81.55,Month-to-month,Electronic check,Female,0,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
gmpvk6734,No,550.6,105.3,Month-to-month,Electronic check,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
gmvbw1925,No,96.1,20.55,Month-to-month,Credit card (automatic),Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gmvgi8129,No,1090.1,20.05,Two year,Mailed check,Female,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gmvqo0795,No,7332.4,109.9,One year,Credit card (automatic),Male,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
gndyk7601,No,686.95,19.6,Two year,Mailed check,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gnhwh6253,No,5224.95,71.1,Two year,Mailed check,Female,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No
gnolc1153,No,1309,39.1,One year,Electronic check,Male,0,No,No,33,No,No phone service,DSL,No,Yes,No,No,Yes,No
gnvde5575,No,1889.5,56.95,One year,Mailed check,Male,0,No,No,34,Yes,No,DSL,Yes,No,Yes,No,No,No
gnvpl7299,No,1936.85,84.4,Month-to-month,Mailed check,Female,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No
gnwhm3707,Yes,74.25,74.25,Month-to-month,Mailed check,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No
gnydg6551,No,1152.8,80.9,Month-to-month,Bank transfer (automatic),Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes
godlo1099,No,20.35,20.35,Two year,Mailed check,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gogzg6901,No,4984.85,84.95,Two year,Electronic check,Male,0,No,Yes,60,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
golsu6173,No,6079,94.65,Month-to-month,Credit card (automatic),Male,1,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
goluk4566,Yes,5118.95,107.35,Month-to-month,Bank transfer (automatic),Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
gombf5697,No,973.65,35.9,Month-to-month,Electronic check,Female,1,Yes,Yes,28,No,No phone service,DSL,No,No,No,No,Yes,No
gooki5025,No,347.65,18.9,Month-to-month,Credit card (automatic),Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
goqsh8544,No,1112.3,80.05,Month-to-month,Credit card (automatic),Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No
gorjt4192,Yes,498.1,94.45,Month-to-month,Electronic check,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
gorxk6447,No,789.2,25,Month-to-month,Credit card (automatic),Male,0,No,Yes,31,No,No phone service,DSL,No,No,No,No,No,No
gpbbg9405,No,7069.25,110.5,Two year,Credit card (automatic),Female,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
gpfxd2160,No,3566.7,65.65,Two year,Credit card (automatic),Male,0,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
gphzp8838,No,1298.7,20.6,Two year,Mailed check,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gpkzu9975,No,856.5,19.75,Two year,Credit card (automatic),Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gppiq2091,No,5730.15,78.95,Two year,Electronic check,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes
gpsrw5495,No,419.4,19.7,Two year,Mailed check,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gpteh1984,No,702,25.15,Month-to-month,Electronic check,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gqbzc7711,No,1810.55,24.7,Two year,Bank transfer (automatic),Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gqeal3370,No,2509.95,85.45,Month-to-month,Electronic check,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
gqegv6959,No,3273.8,75.95,Month-to-month,Electronic check,Male,0,No,No,45,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes
gqhme7531,No,265.45,20.05,Month-to-month,Credit card (automatic),Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gqjtw4881,No,300.4,19.6,Month-to-month,Credit card (automatic),Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gqrmy7963,Yes,134.5,44.3,Month-to-month,Mailed check,Female,0,Yes,Yes,3,Yes,No,DSL,No,No,No,No,No,No
gqvcr5019,No,3645.6,84.85,Month-to-month,Electronic check,Male,1,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
gqwpo4987,No,382.8,25.1,Month-to-month,Credit card (automatic),Male,0,No,No,17,No,No phone service,DSL,No,No,No,No,No,No
gqwyx3074,Yes,357.75,75.9,Month-to-month,Bank transfer (automatic),Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No
grdwq8883,No,1055.9,54,One year,Mailed check,Male,1,No,No,20,Yes,No,DSL,Yes,No,No,Yes,No,No
grkhx8945,Yes,78.65,78.65,Month-to-month,Electronic check,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes
grmjg9530,No,5979.7,84.1,Two year,Electronic check,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
grpmv0328,Yes,70.1,70.1,Month-to-month,Electronic check,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No
grqjv5135,No,8331.95,114.5,Two year,Mailed check,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
grskd9763,No,587.45,49.95,Month-to-month,Mailed check,Male,0,Yes,Yes,13,Yes,No,DSL,Yes,No,No,No,No,No
gruik1769,No,1247.75,71.1,Month-to-month,Electronic check,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No
gruyi1087,No,743.5,20.4,Two year,Bank transfer (automatic),Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
grxmg3255,No,747.2,45.65,Month-to-month,Credit card (automatic),Male,0,No,Yes,18,Yes,No,DSL,No,No,No,No,No,No
gsatl9619,No,2444.25,55.45,One year,Electronic check,Female,0,No,No,43,Yes,No,DSL,No,Yes,No,Yes,No,No
gsbun8774,No,1797.1,25.4,Two year,Mailed check,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gsdtp0811,No,382.2,30.15,Month-to-month,Electronic check,Female,0,No,Yes,13,No,No phone service,DSL,No,Yes,No,No,No,No
gsegl2126,No,5917.55,84.8,Two year,Bank transfer (automatic),Female,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
gsikn0968,Yes,70.8,70.8,Month-to-month,Mailed check,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No
gsjnl6407,No,1288,24.95,Two year,Bank transfer (automatic),Female,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gslfr0488,Yes,69.5,69.5,Month-to-month,Electronic check,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No
gsoda2335,No,857.75,40.1,Two year,Mailed check,Male,0,No,Yes,23,No,No phone service,DSL,Yes,No,Yes,Yes,No,No
gsoda8417,No,2568.15,92.2,One year,Bank transfer (automatic),Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
gsouq5014,No,243.65,19.95,Two year,Mailed check,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gsrcl6465,No,7244.7,106.6,One year,Bank transfer (automatic),Female,0,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
gssjx7266,No,250.8,20.45,Month-to-month,Electronic check,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gssxw6023,No,4131.2,61.45,Two year,Credit card (automatic),Female,0,Yes,No,69,Yes,No,DSL,No,Yes,No,No,No,Yes
gstjk8258,Yes,237.75,77,Month-to-month,Electronic check,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No
gstlm5298,No,6176.6,101.4,One year,Bank transfer (automatic),Female,1,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
gsuhk7562,Yes,1573.7,93.2,Month-to-month,Credit card (automatic),Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes
gswpo7426,No,6548.65,103.5,Month-to-month,Bank transfer (automatic),Male,1,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
gszyk8234,No,1110.05,26.45,Two year,Bank transfer (automatic),Male,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gtbjj1428,Yes,824.75,74.55,Month-to-month,Electronic check,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No
gtgvd5883,Yes,1931.75,99.95,Month-to-month,Electronic check,Male,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
gtiaj0329,Yes,315.3,97.9,Month-to-month,Electronic check,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
gtpca6439,Yes,3941.7,87.25,Month-to-month,Electronic check,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No
gtsaq9651,Yes,5769.75,106.1,One year,Bank transfer (automatic),Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
gtuuk0784,No,1446.8,23.75,One year,Credit card (automatic),Male,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gtzsp7858,No,1066.9,86.55,Month-to-month,Electronic check,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
guald1024,Yes,24.8,24.8,Month-to-month,Electronic check,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No
gucby4824,No,1820.9,81.7,Month-to-month,Electronic check,Female,1,No,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,No
gudcl1036,No,4663.4,79.05,Month-to-month,Credit card (automatic),Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes
guhpq2074,No,1556.85,92.7,Month-to-month,Credit card (automatic),Female,0,No,Yes,17,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No
guhpv1705,No,1618.2,24.2,Two year,Mailed check,Female,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
guljq6656,No,6093.3,83.55,Two year,Credit card (automatic),Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
guxdc5701,No,978.6,35.4,One year,Credit card (automatic),Female,0,Yes,No,26,No,No phone service,DSL,Yes,No,Yes,No,No,No
guxnd4013,No,20.8,20.8,Month-to-month,Mailed check,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
guyts3898,No,4385.05,97.05,Month-to-month,Electronic check,Female,1,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No
gvbxt9581,No,1980.3,34.8,One year,Mailed check,Male,0,Yes,Yes,59,No,No phone service,DSL,Yes,No,Yes,No,No,No
gvfio7493,No,1252.85,20.55,Two year,Credit card (automatic),Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gvkqu2525,No,1093,20.6,Two year,Mailed check,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gvnht1320,No,7767.25,108.4,Two year,Credit card (automatic),Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
gvpeq9206,Yes,706.85,54.45,Month-to-month,Electronic check,Male,0,Yes,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes
gvseq9912,Yes,2381.55,93.85,Month-to-month,Electronic check,Female,1,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
gvsil2577,No,2661.1,73.45,One year,Bank transfer (automatic),Male,0,Yes,Yes,35,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes
gvudz7853,Yes,20.15,20.15,Month-to-month,Credit card (automatic),Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
gvusx3439,No,24.4,24.4,Month-to-month,Mailed check,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No
gvwrf8642,Yes,165,79.7,Month-to-month,Bank transfer (automatic),Female,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
gvynh4312,No,3370.2,49.85,Two year,Bank transfer (automatic),Female,0,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes
